kitchen,bin,timestamp,date,hour,dayofweek,is_weekend,service,area_m2,capacity_seats,bin_volume_m3,volume,vol_max,vol_min,n_readings,delta_1h,delta_3h,mean_3h,hours_since_disposal,next_volume,increment_next_h,label,split,text_num,text_bucket
Kitchen 3,Paper,2019-04-26 15:00:00,2019-04-26,15,Friday,False,Breakfast and Dinner,35.23,40,0.06,83.83333333333333,95.0,76.0,12,-10.782051282051285,3.5606060606060623,88.78846153846153,21.0,81.91666666666667,0.0,LOW,train,"Restaurant kitchen 3 serves breakfast and dinner, has 35.2 square meters and seats 40 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is friday at 15:00. The container is currently 83.8 percent full. Over the last hour the fill level changed by -10.8 points. Over the last three hours it changed by 3.6 points. The average fill level in the last three hours was 88.8 percent. The container was last emptied 21 hours ago.",Restaurant kitchen 3 is a medium-sized kitchen that serves breakfast and dinner. The monitored container holds paper. It is friday in the afternoon. The container is more than half full. Over the last hour the fill level dropped sharply. Over the last three hours it rose slightly. On average over the last three hours it was nearly full. The container was emptied about a day ago.
Kitchen 3,Paper,2019-04-26 16:00:00,2019-04-26,16,Friday,False,Breakfast and Dinner,35.23,40,0.06,81.91666666666667,95.0,75.0,12,-1.9166666666666572,-6.0,86.7884615384615,22.0,83.08333333333333,1.1666666666666572,MEDIUM,train,"Restaurant kitchen 3 serves breakfast and dinner, has 35.2 square meters and seats 40 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is friday at 16:00. The container is currently 81.9 percent full. Over the last hour the fill level changed by -1.9 points. Over the last three hours it changed by -6.0 points. The average fill level in the last three hours was 86.8 percent. The container was last emptied 22 hours ago.",Restaurant kitchen 3 is a medium-sized kitchen that serves breakfast and dinner. The monitored container holds paper. It is friday in the afternoon. The container is more than half full. Over the last hour the fill level dropped slightly. Over the last three hours it dropped. On average over the last three hours it was nearly full. The container was emptied about a day ago.
Kitchen 3,Paper,2019-04-26 17:00:00,2019-04-26,17,Friday,False,Breakfast and Dinner,35.23,40,0.06,83.08333333333333,85.0,67.0,12,1.1666666666666572,-11.532051282051285,82.94444444444444,23.0,67.08333333333333,0.0,LOW,train,"Restaurant kitchen 3 serves breakfast and dinner, has 35.2 square meters and seats 40 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is friday at 17:00. The container is currently 83.1 percent full. Over the last hour the fill level changed by 1.2 points. Over the last three hours it changed by -11.5 points. The average fill level in the last three hours was 82.9 percent. The container was last emptied 23 hours ago.",Restaurant kitchen 3 is a medium-sized kitchen that serves breakfast and dinner. The monitored container holds paper. It is friday in the afternoon. The container is more than half full. Over the last hour the fill level rose slightly. Over the last three hours it dropped. On average over the last three hours it was more than half full. The container was emptied about a day ago.
Kitchen 3,Paper,2019-04-26 18:00:00,2019-04-26,18,Friday,False,Breakfast and Dinner,35.23,40,0.06,67.08333333333333,85.0,51.0,12,-16.0,-16.75,77.3611111111111,24.0,65.0,0.0,LOW,train,"Restaurant kitchen 3 serves breakfast and dinner, has 35.2 square meters and seats 40 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is friday at 18:00. The container is currently 67.1 percent full. Over the last hour the fill level changed by -16.0 points. Over the last three hours it changed by -16.8 points. The average fill level in the last three hours was 77.4 percent. The container was last emptied 24 hours ago.",Restaurant kitchen 3 is a medium-sized kitchen that serves breakfast and dinner. The monitored container holds paper. It is friday in the afternoon. The container is more than half full. Over the last hour the fill level dropped sharply. Over the last three hours it dropped. On average over the last three hours it was more than half full. The container was emptied about a day ago.
Kitchen 3,Paper,2019-04-26 19:00:00,2019-04-26,19,Friday,False,Breakfast and Dinner,35.23,40,0.06,65.0,66.0,59.0,12,-2.0833333333333286,-16.91666666666667,71.72222222222221,25.0,62.0,0.0,LOW,train,"Restaurant kitchen 3 serves breakfast and dinner, has 35.2 square meters and seats 40 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is friday at 19:00. The container is currently 65.0 percent full. Over the last hour the fill level changed by -2.1 points. Over the last three hours it changed by -16.9 points. The average fill level in the last three hours was 71.7 percent. The container was last emptied 25 hours ago.",Restaurant kitchen 3 is a medium-sized kitchen that serves breakfast and dinner. The monitored container holds paper. It is friday in the evening. The container is more than half full. Over the last hour the fill level dropped slightly. Over the last three hours it dropped. On average over the last three hours it was more than half full. The container was emptied about a day ago.
Kitchen 3,Paper,2019-04-26 20:00:00,2019-04-26,20,Friday,False,Breakfast and Dinner,35.23,40,0.06,62.0,66.0,61.0,13,-3.0,-21.08333333333333,64.69444444444443,26.0,62.25,0.25,LOW,train,"Restaurant kitchen 3 serves breakfast and dinner, has 35.2 square meters and seats 40 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is friday at 20:00. The container is currently 62.0 percent full. Over the last hour the fill level changed by -3.0 points. Over the last three hours it changed by -21.1 points. The average fill level in the last three hours was 64.7 percent. The container was last emptied 26 hours ago.",Restaurant kitchen 3 is a medium-sized kitchen that serves breakfast and dinner. The monitored container holds paper. It is friday in the evening. The container is about half full. Over the last hour the fill level dropped. Over the last three hours it dropped sharply. On average over the last three hours it was about half full. The container was emptied about a day ago.
Kitchen 3,Paper,2019-04-26 21:00:00,2019-04-26,21,Friday,False,Breakfast and Dinner,35.23,40,0.06,62.25,63.0,61.0,12,0.25,-4.833333333333329,63.083333333333314,27.0,64.91666666666667,2.6666666666666714,MEDIUM,train,"Restaurant kitchen 3 serves breakfast and dinner, has 35.2 square meters and seats 40 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is friday at 21:00. The container is currently 62.2 percent full. Over the last hour the fill level changed by 0.2 points. Over the last three hours it changed by -4.8 points. The average fill level in the last three hours was 63.1 percent. The container was last emptied 27 hours ago.",Restaurant kitchen 3 is a medium-sized kitchen that serves breakfast and dinner. The monitored container holds paper. It is friday in the evening. The container is about half full. Over the last hour the fill level stayed flat. Over the last three hours it dropped slightly. On average over the last three hours it was about half full. The container was emptied about a day ago.
Kitchen 3,Paper,2019-04-26 22:00:00,2019-04-26,22,Friday,False,Breakfast and Dinner,35.23,40,0.06,64.91666666666667,66.0,63.0,12,2.6666666666666714,-0.0833333333333286,63.05555555555554,28.0,66.25,1.3333333333333286,MEDIUM,train,"Restaurant kitchen 3 serves breakfast and dinner, has 35.2 square meters and seats 40 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is friday at 22:00. The container is currently 64.9 percent full. Over the last hour the fill level changed by 2.7 points. Over the last three hours it changed by -0.1 points. The average fill level in the last three hours was 63.1 percent. The container was last emptied 28 hours ago.",Restaurant kitchen 3 is a medium-sized kitchen that serves breakfast and dinner. The monitored container holds paper. It is friday in the evening. The container is about half full. Over the last hour the fill level rose slightly. Over the last three hours it stayed flat. On average over the last three hours it was about half full. The container was emptied about a day ago.
Kitchen 3,Paper,2019-04-26 23:00:00,2019-04-26,23,Friday,False,Breakfast and Dinner,35.23,40,0.06,66.25,67.0,64.0,12,1.3333333333333286,4.25,64.47222222222221,29.0,67.66666666666667,1.4166666666666714,MEDIUM,train,"Restaurant kitchen 3 serves breakfast and dinner, has 35.2 square meters and seats 40 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is friday at 23:00. The container is currently 66.2 percent full. Over the last hour the fill level changed by 1.3 points. Over the last three hours it changed by 4.2 points. The average fill level in the last three hours was 64.5 percent. The container was last emptied 29 hours ago.",Restaurant kitchen 3 is a medium-sized kitchen that serves breakfast and dinner. The monitored container holds paper. It is friday late at night. The container is more than half full. Over the last hour the fill level rose slightly. Over the last three hours it rose slightly. On average over the last three hours it was about half full. The container was emptied about a day ago.
Kitchen 3,Paper,2019-04-27 06:00:00,2019-04-27,6,Saturday,True,Breakfast and Dinner,35.23,40,0.06,69.0,69.0,69.0,13,,,69.0,36.0,59.166666666666664,0.0,LOW,train,"Restaurant kitchen 3 serves breakfast and dinner, has 35.2 square meters and seats 40 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is saturday, a weekend day at 06:00. The container is currently 69.0 percent full. The change over the last hour is not available. The change over the last three hours is not available. The average fill level in the last three hours was 69.0 percent. The container was last emptied 36 hours ago.","Restaurant kitchen 3 is a medium-sized kitchen that serves breakfast and dinner. The monitored container holds paper. It is saturday, a weekend day in the morning. The container is more than half full. The change over the last hour is not available. The change over the last three hours is not available. On average over the last three hours it was more than half full. The container was emptied a few days ago."
